store_id,product_name,week,units,revenue
M1412,mango_doser,2023-09-18,153,497.17
N4444,turmeric_doser,2023-12-25,191,581.49
M6500,turmeric_doser,2023-09-25,24,95.85
N564,mango_doser,2023-01-23,72,233.61
T7142,ginger_shot,2023-08-28,133,141.29
N6196,mango_doser,2023-03-06,90,221.63
M1989,mango_doser,2023-10-09,104,307.53
N807,ginger_shot,2023-03-13,179,226.86
N3990,ginger_doser,2023-09-04,180,515.14
M1412,mango_shot,2023-06-19,235,218.9
M6407,mango_shot,2023-07-31,542,521.38
N3853,ginger_doser,2023-12-25,191,449.25
M2135,mango_shot,2023-10-23,513,584.07
M4112,ginger_doser,2023-08-21,146,383.36
M4918,ginger_doser,2023-09-25,854,2707.48
P3214,mango_doser,2023-11-06,23,23.96
N5525,turmeric_doser,2023-10-16,119,223.65
M3052,mango_shot,2023-09-04,108,111.44
N1833,mango_doser,2023-07-17,70,166.16
M4112,ginger_doser,2023-12-04,164,581.03
N3003,mango_doser,2023-06-12,159,348.83
N807,mango_doser,2023-01-23,51,155.74
T3528,mango_shot,2023-02-20,41,35.82
M739,mango_shot,2023-12-18,249,230.84
N2314,turmeric_doser,2023-10-30,65,146.97
N6215,turmeric_doser,2023-10-23,171,575.1
M1019,ginger_doser,2023-10-16,501,1643.03
M2703,mango_doser,2023-08-07,223,712.81
M5836,ginger_shot,2023-11-20,306,280.59
T4706,ginger_shot,2023-10-23,387,380.09
P2812,mango_shot,2023-10-16,72,83.58
M3166,ginger_shot,2023-01-02,103,97.51
M727,ginger_doser,2023-10-02,366,1297.57
M1558,mango_shot,2023-04-03,728,825.85
T5577,turmeric_doser,2023-10-23,13,31.95
P431,ginger_shot,2023-03-20,105,87.56
P4819,ginger_shot,2023-01-16,439,495.51
M1558,ginger_doser,2023-08-28,1281,4252.9
T6413,ginger_shot,2023-03-06,84,75.62
M2447,mango_doser,2023-11-20,74,197.67
N201,ginger_doser,2023-09-18,298,778.7
M5174,mango_doser,2023-02-06,152,497.17
P4379,mango_shot,2023-05-01,230,224.87
N4193,ginger_shot,2023-05-29,41,34.79
M3414,ginger_shot,2023-01-30,208,199.0
T6413,ginger_shot,2023-04-17,65,63.68
T6405,turmeric_doser,2023-11-27,53,140.58
N3748,ginger_shot,2023-04-24,1053,884.75
M5081,ginger_doser,2023-04-10,475,1305.82
N1733,mango_doser,2023-12-25,80,269.55
N1908,ginger_doser,2023-10-30,51,161.73
N6138,ginger_doser,2023-12-11,1251,3701.82
M2135,mango_shot,2023-06-05,287,264.67
M809,mango_doser,2023-02-13,698,2180.36
M5226,mango_doser,2023-08-07,295,826.62
N3502,mango_doser,2023-07-24,72,215.64
T7248,mango_doser,2023-10-16,199,652.91
N4384,turmeric_doser,2023-10-09,7,12.78
M37,mango_shot,2023-07-24,270,266.66
N4408,ginger_shot,2023-01-09,276,260.69
P5664,mango_shot,2023-07-03,417,417.9
M6208,ginger_shot,2023-03-27,181,210.94
N283,ginger_doser,2023-02-27,163,443.26
N2557,ginger_doser,2023-03-13,213,634.94
M1146,mango_doser,2023-02-06,41,143.76
N5240,turmeric_doser,2023-11-06,41,134.19
N4235,ginger_shot,2023-09-18,60,45.77
M4521,ginger_shot,2023-04-10,200,206.96
M2713,mango_doser,2023-09-25,95,281.53
N3637,turmeric_doser,2023-10-23,84,319.5
M3527,ginger_doser,2023-11-13,522,1671.21
N2314,mango_doser,2023-09-11,114,329.45
P6620,mango_doser,2023-12-25,37,47.92
M3369,mango_shot,2023-07-03,307,274.62
P6858,ginger_doser,2023-03-27,202,688.85
N796,ginger_doser,2023-09-04,226,694.84
M1775,ginger_shot,2023-06-05,162,192.35
N4614,turmeric_doser,2023-11-27,44,134.19
M2011,mango_shot,2023-08-28,312,342.28
M2429,turmeric_doser,2023-06-05,179,594.01
N3979,ginger_doser,2023-03-13,317,982.36
P3454,mango_shot,2023-01-23,74,61.69
M1892,mango_doser,2023-02-20,393,1108.15
M307,mango_shot,2023-12-18,81,89.55
M5043,turmeric_doser,2023-12-04,40,172.53
M6695,mango_shot,2023-12-18,341,348.25
T4706,mango_shot,2023-11-13,199,210.94
T2448,mango_shot,2023-08-21,229,232.83
M307,mango_shot,2023-05-22,72,51.74
N6653,ginger_doser,2023-01-09,52,149.75
T115,ginger_shot,2023-08-07,371,399.99
N2953,ginger_shot,2023-09-25,82,63.68
P7269,mango_shot,2023-01-30,115,117.41
M2962,turmeric_doser,2023-11-27,91,338.67
P6011,mango_doser,2023-08-28,214,718.8
P3195,mango_doser,2023-04-03,39,149.75
P5742,mango_shot,2023-09-25,57,49.75
M2962,ginger_shot,2023-03-13,496,485.56
T4948,ginger_shot,2023-05-29,1292,1305.44
N5252,mango_doser,2023-06-26,141,337.45
P2698,turmeric_doser,2023-09-18,83,268.38
N3050,mango_doser,2023-08-14,223,616.97
M5450,ginger_shot,2023-02-20,1018,969.13
M6838,mango_shot,2023-05-01,89,97.51
M31,mango_doser,2023-12-11,164,527.12
T2645,mango_shot,2023-09-25,122,131.34
M995,ginger_shot,2023-06-05,1437,1582.89
N231,mango_doser,2023-12-25,971,3114.8
N5130,ginger_doser,2023-12-11,119,431.28
T2448,ginger_doser,2023-08-14,388,1233.94
N2557,mango_doser,2023-09-25,84,143.76
P3209,mango_shot,2023-12-04,240,234.82
T2448,mango_doser,2023-09-18,164,551.08
N5758,mango_doser,2023-05-15,290,817.72
M203,ginger_shot,2023-03-20,258,224.87
N2209,ginger_doser,2023-01-16,220,676.87
T2223,mango_shot,2023-06-12,29,31.84
N5006,ginger_doser,2023-03-13,614,1755.07
N4566,turmeric_doser,2023-07-17,155,362.41
M5174,mango_doser,2023-06-05,179,515.14
P4904,mango_doser,2023-08-28,19,71.88
M3358,mango_shot,2023-01-30,293,346.26
N5924,turmeric_doser,2023-12-18,19,44.73
N3453,ginger_doser,2023-05-01,185,514.42
M3469,turmeric_doser,2023-08-07,127,405.89
M6844,turmeric_doser,2023-10-30,142,483.95
P322,mango_shot,2023-04-10,32,45.77
M4400,ginger_doser,2023-01-16,790,2467.88
M6588,mango_shot,2023-10-16,742,807.52
T3283,mango_doser,2023-07-10,31,65.89
N2814,turmeric_doser,2023-07-31,38,185.31
N4448,mango_doser,2023-02-13,43,161.73
P4379,mango_shot,2023-03-20,290,266.66
T4374,mango_shot,2023-12-04,28,27.86
N4670,turmeric_doser,2023-11-27,65,242.82
N3788,ginger_doser,2023-02-06,74,221.63
M6588,mango_shot,2023-01-09,459,503.47
M3166,ginger_shot,2023-02-06,115,141.29
N1983,ginger_doser,2023-10-09,237,784.69
N201,ginger_doser,2023-05-01,245,624.25
M6135,turmeric_doser,2023-10-23,42,130.63
P6636,ginger_shot,2023-02-13,637,652.72
M3396,ginger_shot,2023-07-24,255,248.75
M4657,turmeric_doser,2023-11-20,23,102.24
M3685,mango_shot,2023-08-21,219,179.1
T1873,mango_shot,2023-04-10,386,368.15
M278,mango_doser,2023-04-03,111,371.38
M5979,turmeric_doser,2023-10-09,139,468.2
N4614,ginger_doser,2023-01-23,142,479.2
M966,ginger_shot,2023-07-03,348,376.11
M399,turmeric_doser,2023-11-20,15,25.56
N4935,mango_doser,2023-04-24,57,134.3
M3052,ginger_shot,2023-04-03,209,202.98
M2797,ginger_shot,2023-08-21,934,835.8
P4819,mango_doser,2023-09-04,118,347.42
N3487,mango_doser,2023-10-02,48,191.68
M3052,mango_doser,2023-07-24,54,143.76
N2201,turmeric_doser,2023-09-11,8,6.39
M7251,turmeric_doser,2023-09-11,41,115.02
M3369,ginger_doser,2023-04-03,528,1719.13
T17,mango_doser,2023-06-12,165,437.27
P5724,mango_doser,2023-07-03,22,83.86
M4176,ginger_shot,2023-05-01,1481,1319.37
M5223,mango_shot,2023-05-22,478,513.42
M6844,ginger_shot,2023-04-10,504,533.32
P4020,turmeric_doser,2023-12-18,25,76.68
M2529,ginger_shot,2023-11-20,696,718.39
N3735,ginger_doser,2023-11-27,133,437.27
M727,turmeric_doser,2023-07-03,98,327.17
N3502,mango_doser,2023-11-20,107,311.48
P4059,turmeric_doser,2023-10-09,29,89.46
N7326,ginger_doser,2023-02-13,110,293.51
P4904,mango_shot,2023-05-01,34,31.84
P683,ginger_doser,2023-06-19,61,185.69
P5842,turmeric_doser,2023-10-23,14,44.73
N280,ginger_doser,2023-06-26,189,494.5
M4918,ginger_doser,2023-09-04,883,2767.38
P3422,ginger_doser,2023-02-20,134,419.3
P3499,turmeric_doser,2023-09-25,22,76.68
P6858,mango_shot,2023-05-08,105,83.58
M2135,mango_doser,2023-08-28,212,670.88
N932,turmeric_doser,2023-07-31,23,108.63
M3656,mango_shot,2023-04-03,156,167.16
M2962,mango_doser,2023-02-27,129,365.39
M3031,ginger_shot,2023-01-09,550,589.04
N143,ginger_doser,2023-07-03,56,77.96
P4379,ginger_shot,2023-12-04,577,543.27
N151,ginger_shot,2023-07-03,384,316.28
P632,ginger_shot,2023-04-10,471,417.9
N3964,ginger_doser,2023-03-27,705,1818.68
M31,turmeric_doser,2023-07-03,86,295.47
P1026,ginger_doser,2023-05-08,554,1587.35
T17,ginger_doser,2023-04-17,457,1509.48
N6929,ginger_doser,2023-07-31,43,107.82
M2630,ginger_shot,2023-06-12,520,612.16
N807,mango_doser,2023-01-16,51,143.76
T1859,ginger_shot,2023-07-24,149,131.34
P3499,ginger_shot,2023-09-25,103,127.36
M4112,ginger_shot,2023-07-24,185,161.19
M892,ginger_shot,2023-01-09,921,979.08
M2056,turmeric_doser,2023-09-11,124,364.23
M5223,ginger_shot,2023-10-02,1680,1836.21
T3528,mango_shot,2023-05-15,32,37.81
N12,ginger_shot,2023-05-29,1086,890.99
T5948,ginger_doser,2023-10-09,1234,3731.77
P683,mango_doser,2023-10-09,17,41.93
N5072,mango_doser,2023-10-09,77,239.6
M5393,turmeric_doser,2023-09-04,22,51.12
P683,ginger_doser,2023-09-11,59,167.72
P684,ginger_doser,2023-09-18,178,581.03
N1838,ginger_doser,2023-07-03,451,1228.01
N4395,mango_doser,2023-06-19,255,561.08
M3476,mango_doser,2023-12-25,71,269.55
N1256,ginger_shot,2023-10-02,208,185.07
P6590,ginger_doser,2023-10-16,149,575.04
T1859,ginger_shot,2023-10-09,134,141.29
N1535,ginger_shot,2023-12-25,633,595.01
P2698,ginger_doser,2023-05-29,341,1042.26
T2223,ginger_shot,2023-12-11,106,77.61
N4448,mango_doser,2023-05-15,63,85.36
M1775,ginger_shot,2023-07-17,104,119.4
N151,turmeric_doser,2023-08-07,76,281.16
M2630,mango_doser,2023-05-08,97,317.47
M5786,turmeric_doser,2023-06-05,42,117.58
N6196,ginger_doser,2023-09-25,275,796.67
N796,mango_doser,2023-07-24,69,215.64
N6356,ginger_doser,2023-11-27,602,1671.21
N1702,turmeric_doser,2023-07-24,20,57.51
T5577,ginger_shot,2023-09-11,106,87.56
M5160,ginger_shot,2023-02-06,334,300.49
N7258,turmeric_doser,2023-12-11,58,159.75
M3166,ginger_doser,2023-09-04,80,269.55
M5226,turmeric_doser,2023-08-07,289,990.71
P2642,mango_shot,2023-07-17,100,79.6
N4444,ginger_shot,2023-04-10,774,678.5
P6131,ginger_shot,2023-06-12,206,242.78
P6636,turmeric_doser,2023-07-10,114,434.52
N796,mango_doser,2023-06-26,65,83.65
M4588,turmeric_doser,2023-07-10,183,620.6
T2964,turmeric_doser,2023-09-11,27,57.51
N1885,ginger_doser,2023-07-10,346,896.25
M1431,mango_shot,2023-10-02,98,80.52
N5661,mango_doser,2023-07-31,373,1060.23
T3528,mango_shot,2023-04-03,43,65.67
N1962,ginger_doser,2023-10-30,438,1449.58
M4755,turmeric_doser,2023-06-12,74,251.51
M5786,ginger_doser,2023-11-06,182,539.1
N3871,turmeric_doser,2023-06-05,271,630.12
N4578,ginger_doser,2023-03-20,642,1699.18
T7142,ginger_doser,2023-02-06,76,239.6
N985,mango_doser,2023-11-13,316,934.44
M4112,mango_doser,2023-04-03,50,179.7
P7281,mango_doser,2023-06-12,108,203.66
M2441,ginger_shot,2023-10-02,1613,1882.39
T5593,ginger_shot,2023-07-24,420,411.93
N2875,turmeric_doser,2023-12-25,173,594.27
T848,mango_shot,2023-04-17,63,53.73
M6836,turmeric_doser,2023-09-04,128,523.98
M278,ginger_doser,2023-02-13,283,910.48
T4374,mango_doser,2023-02-06,13,23.96
N1635,ginger_doser,2023-07-31,74,263.56
M4988,turmeric_doser,2023-12-25,44,121.41
N1585,ginger_doser,2023-10-09,1087,3192.67
N1819,turmeric_doser,2023-10-30,39,172.53
N2557,turmeric_doser,2023-11-06,60,230.04
N611,ginger_shot,2023-04-03,51,40.27
P1150,mango_shot,2023-10-23,93,93.53
M7337,ginger_shot,2023-06-12,263,299.46
N3494,turmeric_doser,2023-08-21,9,25.56
P409,turmeric_doser,2023-07-17,137,377.01
M203,ginger_doser,2023-10-23,316,1095.18
N1635,ginger_doser,2023-08-21,70,209.65
P4020,ginger_doser,2023-07-24,109,251.58
P847,mango_doser,2023-03-20,76,158.14
N811,turmeric_doser,2023-11-27,24,51.12
N283,mango_doser,2023-10-16,67,125.79
P1169,mango_shot,2023-05-29,347,382.08
M2447,mango_shot,2023-12-04,109,89.55
M3396,ginger_doser,2023-01-30,146,479.2
N3964,ginger_doser,2023-03-13,775,2270.21
M1019,ginger_doser,2023-02-27,366,1108.15
P431,mango_doser,2023-05-29,41,125.79
T4641,mango_shot,2023-08-14,266,274.62
P3422,mango_shot,2023-05-22,78,83.58
P6441,ginger_shot,2023-02-06,252,236.81
N1819,ginger_doser,2023-10-16,222,581.03
N4855,turmeric_doser,2023-11-27,25,89.46
M3527,ginger_doser,2023-10-30,726,2354.56
M5296,ginger_doser,2023-02-06,285,820.63
N5491,ginger_shot,2023-09-18,391,388.05
M1051,turmeric_doser,2023-10-16,166,547.22
M2447,mango_shot,2023-11-13,99,107.46
M2124,mango_shot,2023-06-12,137,127.36
M1895,mango_doser,2023-09-18,303,1018.3
N985,ginger_doser,2023-03-06,843,2725.45
M4176,mango_doser,2023-01-16,355,880.53
P7281,mango_doser,2023-02-13,123,359.4
T4597,mango_shot,2023-12-04,134,127.36
M5869,mango_doser,2023-10-09,62,185.08
N1604,ginger_doser,2023-10-09,117,335.44
N1388,ginger_shot,2023-06-05,110,97.74
N2557,turmeric_doser,2023-11-20,46,115.02
P794,mango_doser,2023-10-23,54,131.78
N4514,mango_doser,2023-10-02,84,269.55
P5764,mango_shot,2023-09-04,367,382.08
N1962,mango_doser,2023-02-27,131,389.35
N4305,ginger_doser,2023-12-25,928,2851.24
M7215,ginger_doser,2023-05-01,622,1725.12
M5296,ginger_shot,2023-07-17,373,415.91
N4602,ginger_doser,2023-09-11,23,83.86
M6135,turmeric_doser,2023-11-20,33,95.85
T5438,ginger_doser,2023-06-05,59,167.72
N1535,turmeric_doser,2023-10-23,127,440.91
M6331,ginger_shot,2023-08-28,537,551.23
N3453,ginger_doser,2023-09-25,223,569.05
N4578,ginger_doser,2023-06-05,650,1688.37
T3857,ginger_doser,2023-03-13,73,203.66
P6620,mango_doser,2023-04-17,29,131.78
M2630,mango_doser,2023-07-31,103,365.39
M1892,ginger_shot,2023-06-05,1902,2211.17
T1873,ginger_doser,2023-10-16,663,2024.62
T3619,mango_doser,2023-05-29,30,89.85
P2642,mango_shot,2023-04-24,109,97.51
N7136,ginger_doser,2023-07-17,207,603.19
N3057,ginger_doser,2023-07-24,1425,4276.86
N7258,ginger_shot,2023-02-13,296,310.44
N1525,mango_doser,2023-03-27,63,165.02
M5393,mango_doser,2023-03-06,46,119.8
M1799,turmeric_doser,2023-12-11,261,849.87
N2824,ginger_shot,2023-02-06,118,121.39
M141,ginger_doser,2023-06-05,317,1114.86
M2732,ginger_shot,2023-05-01,787,821.87
M1775,ginger_doser,2023-05-29,99,263.56
M1431,ginger_doser,2023-12-25,122,353.41
T4999,ginger_shot,2023-03-06,252,240.79
M3396,ginger_doser,2023-02-13,174,539.1
T5438,ginger_doser,2023-10-16,56,173.71
N1635,ginger_doser,2023-12-18,81,239.6
M2779,ginger_doser,2023-01-09,260,646.92
N4448,ginger_shot,2023-01-09,184,199.0
N4632,ginger_doser,2023-02-13,42,119.8
P7177,ginger_shot,2023-08-14,209,218.9
T4706,mango_shot,2023-03-27,185,181.09
T1488,mango_doser,2023-05-01,138,413.31
M4112,mango_shot,2023-07-17,80,93.53
N6196,mango_doser,2023-04-17,77,104.71
M2477,mango_doser,2023-01-09,304,886.52
M2713,ginger_shot,2023-06-19,413,506.85
P1808,mango_shot,2023-04-17,47,35.82
M2056,turmeric_doser,2023-08-07,194,652.29
N716,ginger_doser,2023-11-27,223,652.91
T2864,ginger_doser,2023-05-01,153,503.16
P5742,ginger_shot,2023-10-02,102,101.49
M2374,turmeric_doser,2023-08-21,62,230.04
N302,ginger_doser,2023-11-27,459,1359.73
P6131,ginger_doser,2023-07-24,145,383.36
M203,ginger_shot,2023-10-16,352,396.4
M908,mango_doser,2023-02-06,83,227.62
P1026,mango_shot,2023-05-01,308,312.43
M307,ginger_shot,2023-11-27,156,129.35
N3748,ginger_shot,2023-12-11,1152,1126.34
N457,mango_doser,2023-09-18,52,179.7
M4176,ginger_shot,2023-07-03,1493,1488.52
M3806,ginger_doser,2023-10-09,247,911.12
M299,ginger_shot,2023-10-02,566,624.08
N6138,ginger_doser,2023-08-14,1227,3719.79
M278,mango_shot,2023-12-25,186,216.91
M6749,ginger_shot,2023-05-08,1504,1506.43
T4809,ginger_shot,2023-01-16,276,290.54
N4602,ginger_doser,2023-01-23,21,41.93
N973,turmeric_doser,2023-08-28,214,632.61
N4305,mango_doser,2023-08-28,321,1126.12
N3487,ginger_shot,2023-10-30,206,202.98
N302,ginger_doser,2023-10-16,482,1641.26
P431,mango_doser,2023-07-31,30,77.87
M5081,mango_doser,2023-07-10,192,610.98
N4670,turmeric_doser,2023-07-24,59,159.75
N5635,ginger_doser,2023-07-10,546,1435.71
M2732,mango_doser,2023-05-15,250,640.93
N6356,ginger_doser,2023-04-03,563,1214.35
P5675,ginger_shot,2023-01-02,141,141.29
P3195,mango_shot,2023-05-15,71,61.69
P2827,mango_doser,2023-11-20,40,125.79
M968,ginger_shot,2023-10-23,800,912.4
T7142,ginger_shot,2023-03-20,141,125.37
T1873,mango_shot,2023-05-01,395,409.94
N5525,ginger_doser,2023-01-23,416,1162.06
N4670,mango_doser,2023-08-14,89,221.63
T246,ginger_doser,2023-05-08,150,491.18
T2951,mango_shot,2023-02-06,33,21.89
N3838,ginger_doser,2023-04-17,111,162.75
N4656,ginger_doser,2023-06-12,851,2250.02
M2150,mango_doser,2023-12-25,100,311.48
P2464,mango_doser,2023-05-08,32,101.83
M6331,turmeric_doser,2023-06-12,155,538.8
M5123,mango_shot,2023-12-11,712,736.3
T3283,mango_shot,2023-03-27,64,75.62
N4448,ginger_shot,2023-09-18,206,226.86
N1733,turmeric_doser,2023-11-27,71,249.21
N811,mango_doser,2023-12-11,48,83.86
M3806,ginger_shot,2023-05-01,217,202.98
M3031,ginger_doser,2023-09-04,437,1251.91
M4405,ginger_shot,2023-04-10,514,513.42
N4395,mango_doser,2023-09-25,275,832.61
N4602,ginger_doser,2023-09-04,27,77.87
M892,ginger_shot,2023-08-14,857,907.44
N6359,turmeric_doser,2023-07-17,94,227.64
N2074,mango_doser,2023-09-18,167,539.1
N3702,turmeric_doser,2023-07-03,10,-1.21
M892,mango_shot,2023-08-21,424,415.91
P4819,ginger_shot,2023-07-31,491,473.62
M4588,mango_doser,2023-07-03,246,748.75
N5525,ginger_doser,2023-01-30,471,1455.57
M4755,ginger_shot,2023-07-17,257,179.1
P6131,mango_shot,2023-11-27,120,109.45
N391,ginger_doser,2023-10-16,76,263.56
T246,ginger_shot,2023-06-05,236,248.75
M3794,ginger_shot,2023-10-16,398,451.21
P684,ginger_doser,2023-01-16,181,545.09
M1431,mango_doser,2023-06-19,53,107.82
M3396,ginger_doser,2023-04-10,184,551.08
M4405,mango_doser,2023-05-08,119,335.44
N6298,turmeric_doser,2023-06-19,134,298.06
P1150,mango_shot,2023-06-19,85,79.6
N3964,mango_doser,2023-03-20,256,731.23
M5174,turmeric_doser,2023-09-18,108,338.67
M5786,mango_doser,2023-09-11,70,215.64
T6204,ginger_shot,2023-02-20,585,503.47
N1388,mango_doser,2023-05-15,30,31.87
N716,ginger_doser,2023-01-09,192,509.15
T1859,mango_shot,2023-01-30,47,41.79
N231,ginger_shot,2023-05-15,2655,2268.6
N5221,mango_doser,2023-10-02,19,59.9
P7269,turmeric_doser,2023-11-27,53,178.92
N231,turmeric_doser,2023-09-04,541,1642.23
T718,ginger_doser,2023-04-17,174,587.02
M995,mango_shot,2023-12-25,522,559.19
T3607,turmeric_doser,2023-12-18,24,89.46
M4176,mango_shot,2023-04-24,598,585.06
N6929,mango_doser,2023-12-04,15,53.91
P3214,mango_shot,2023-01-09,22,33.83
N3730,ginger_doser,2023-12-04,90,275.54
M5123,ginger_shot,2023-11-06,1470,1406.93
P2812,ginger_shot,2023-05-29,173,177.11
N1819,mango_doser,2023-04-03,55,112.67
M4413,mango_shot,2023-06-05,148,145.27
P2698,mango_shot,2023-10-30,190,179.1
M4405,ginger_shot,2023-02-13,511,495.51
M3476,mango_shot,2023-05-29,128,129.35
N3853,ginger_doser,2023-09-04,175,473.21
N4698,turmeric_doser,2023-11-06,62,134.19
N12,turmeric_doser,2023-10-09,221,677.34
N3896,mango_doser,2023-07-31,77,215.64
N2973,turmeric_doser,2023-06-05,36,103.2
M2374,mango_shot,2023-08-21,89,103.48
N3141,mango_doser,2023-07-17,226,676.03
N4193,mango_doser,2023-03-20,6,30.16
M2713,mango_doser,2023-05-22,87,239.6
T4706,ginger_shot,2023-10-16,405,401.98
P7269,mango_shot,2023-06-26,112,127.36
N5962,ginger_doser,2023-07-10,41,104.71
M1051,ginger_shot,2023-11-06,709,712.42
N625,mango_doser,2023-06-12,37,112.67
T4035,ginger_shot,2023-06-12,152,163.18
P2095,mango_shot,2023-04-10,146,127.36
M1315,mango_shot,2023-09-18,188,183.08
N3735,mango_doser,2023-03-20,39,94.46
N3781,turmeric_doser,2023-08-14,44,121.41
T2951,mango_shot,2023-11-06,51,45.77
M911,ginger_shot,2023-01-09,742,805.95
N932,mango_doser,2023-09-25,58,197.67
N4444,ginger_shot,2023-11-20,924,931.32
N4332,ginger_shot,2023-05-01,53,39.89
N5252,turmeric_doser,2023-09-11,79,306.72
N3328,turmeric_doser,2023-08-28,46,172.53
T2223,ginger_doser,2023-10-30,96,275.54
T5438,ginger_doser,2023-10-02,57,185.69
P4819,turmeric_doser,2023-06-05,77,166.14
M911,mango_doser,2023-06-26,235,760.73
P4243,mango_doser,2023-06-19,126,341.43
T718,mango_doser,2023-02-13,59,167.72
M3511,ginger_doser,2023-02-27,871,2617.63
T3619,ginger_shot,2023-10-02,116,89.55
M2703,ginger_doser,2023-04-17,619,1826.95
N1191,mango_doser,2023-09-25,19,65.89
M3031,mango_doser,2023-04-03,145,521.13
P1808,ginger_doser,2023-02-27,91,275.54
T848,mango_doser,2023-07-10,32,101.83
M908,ginger_shot,2023-10-09,430,466.26
N4448,mango_doser,2023-06-26,54,141.69
T5948,turmeric_doser,2023-09-25,274,869.04
M1139,ginger_shot,2023-02-27,244,250.74
P2464,mango_doser,2023-02-27,26,65.89
P6131,ginger_shot,2023-04-10,222,202.98
M4405,mango_shot,2023-06-05,235,256.71
N5214,turmeric_doser,2023-07-10,28,83.77
P6620,mango_shot,2023-08-07,63,61.69
M4947,ginger_shot,2023-08-07,333,282.58
N2580,turmeric_doser,2023-07-10,47,119.59
T4777,mango_doser,2023-07-10,117,377.37
N3487,ginger_shot,2023-10-16,191,185.07
N2175,ginger_shot,2023-12-18,83,77.61
M4657,ginger_doser,2023-01-23,79,239.6
T115,mango_doser,2023-10-02,114,383.36
N7175,mango_doser,2023-11-27,17,29.95
P409,mango_doser,2023-09-25,239,587.02
N4914,ginger_shot,2023-05-01,281,201.72
N3010,turmeric_doser,2023-09-04,46,146.97
M968,ginger_doser,2023-05-22,384,1353.74
M1321,mango_shot,2023-08-14,354,386.06
T3857,mango_shot,2023-10-23,42,53.73
N7183,ginger_doser,2023-04-10,71,182.67
M3031,mango_shot,2023-06-19,262,274.62
N6345,ginger_doser,2023-10-16,104,359.4
M3389,mango_shot,2023-04-10,53,49.75
N2242,ginger_doser,2023-09-18,96,299.5
M5174,ginger_shot,2023-01-23,637,577.1
P1031,mango_doser,2023-09-18,72,245.59
M4521,mango_shot,2023-01-23,80,57.71
M3389,mango_doser,2023-07-17,29,71.88
T2864,ginger_doser,2023-02-06,166,473.21
P7177,ginger_shot,2023-11-27,220,232.83
P3957,ginger_doser,2023-03-13,71,173.71
P1808,ginger_doser,2023-10-23,94,293.51
N5525,turmeric_doser,2023-08-28,97,351.45
P6441,ginger_doser,2023-02-27,204,581.03
N280,ginger_doser,2023-08-14,185,694.84
T2075,mango_doser,2023-09-18,160,473.21
N4614,ginger_doser,2023-04-03,149,355.09
P5509,ginger_doser,2023-05-29,470,1473.54
P3214,ginger_shot,2023-04-24,76,71.64
N2557,ginger_shot,2023-10-23,303,314.42
P4020,ginger_shot,2023-04-03,134,155.22
N1494,ginger_shot,2023-09-25,480,555.21
N231,ginger_shot,2023-09-25,3025,2977.04
M6222,mango_shot,2023-07-10,285,244.77
M3414,turmeric_doser,2023-10-09,55,196.08
M3389,ginger_shot,2023-06-12,159,192.71
T2010,mango_doser,2023-04-17,47,143.76
T3283,ginger_doser,2023-09-25,127,383.36
